GO:0006101	citrate metabolic process	2	HORVU4Hr1G080640,HORVU4Hr1G080640
GO:0006102	isocitrate metabolic process	10	HORVU3Hr1G033920,HORVU3Hr1G059060,HORVU4Hr1G080640,HORVU4Hr1G080640,HORVU6Hr1G047360,HORVU6Hr1G047360,HORVU6Hr1G047360,HORVU6Hr1G053650,HORVU6Hr1G053650,HORVU6Hr1G053650
GO:0006103	2-oxoglutarate metabolic process	4	HORVU3Hr1G073220,HORVU3Hr1G073220,HORVU3Hr1G073220,HORVU3Hr1G073220
GO:0006106	fumarate metabolic process	1	HORVU4Hr1G049590
GO:0006108	malate metabolic process	22	HORVU1Hr1G028030,HORVU1Hr1G041250,HORVU1Hr1G045720,HORVU1Hr1G045720,HORVU1Hr1G081550,HORVU2Hr1G050980,HORVU2Hr1G050980,HORVU2Hr1G050980,HORVU3Hr1G019790,HORVU3Hr1G019790,HORVU3Hr1G058460,HORVU3Hr1G058460,HORVU3Hr1G068600,HORVU3Hr1G068600,HORVU3Hr1G068600,HORVU3Hr1G070850,HORVU5Hr1G002010,HORVU5Hr1G098890,HORVU5Hr1G098890,HORVU5Hr1G098890,HORVU7Hr1G060260,HORVU7Hr1G060260
GO:0006109	regulation of carbohydrate metabolic process	5	HORVU2Hr1G063630,HORVU2Hr1G091200,HORVU2Hr1G091200,HORVU7Hr1G011300,HORVU7Hr1G011300
GO:0006114	glycerol biosynthetic process	2	HORVU3Hr1G109780,HORVU3Hr1G109780
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	3	HORVU1Hr1G077910,HORVU2Hr1G051740,HORVU4Hr1G082570
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	1	HORVU5Hr1G058190
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	7	HORVU1Hr1G061960,HORVU1Hr1G067690,HORVU1Hr1G067690,HORVU1Hr1G067690,HORVU4Hr1G020160,HORVU5Hr1G109620,HORVU6Hr1G048080
GO:0006127	glycerophosphate shuttle	1	HORVU2Hr1G010130
GO:0006139	nucleobase-containing compound metabolic process	32	HORVU0Hr1G001120,HORVU1Hr1G030100,HORVU1Hr1G036500,HORVU1Hr1G036500,HORVU1Hr1G054110,HORVU1Hr1G059450,HORVU2Hr1G005480,HORVU2Hr1G005480,HORVU2Hr1G029350,HORVU2Hr1G046740,HORVU2Hr1G116060,HORVU2Hr1G121070,HORVU3Hr1G026180,HORVU3Hr1G069990,HORVU3Hr1G074190,HORVU3Hr1G082190,HORVU3Hr1G082190,HORVU3Hr1G082310,HORVU3Hr1G082310,HORVU3Hr1G082930,HORVU4Hr1G017480,HORVU4Hr1G070650,HORVU4Hr1G072900,HORVU4Hr1G072900,HORVU4Hr1G079900,HORVU4Hr1G082290,HORVU6Hr1G014480,HORVU6Hr1G064940,HORVU7Hr1G071770,HORVU7Hr1G077170,HORVU7Hr1G090950,HORVU7Hr1G098080
GO:0006144	purine nucleobase metabolic process	6	HORVU2Hr1G050450,HORVU3Hr1G083560,HORVU3Hr1G083560,HORVU4Hr1G057650,HORVU5Hr1G014980,HORVU7Hr1G108960
GO:0006148	inosine catabolic process	4	HORVU1Hr1G060960,HORVU3Hr1G015700,HORVU3Hr1G015700,HORVU3Hr1G015700
GO:0006152	purine nucleoside catabolic process	1	HORVU7Hr1G059050
GO:0006154	adenosine catabolic process	2	HORVU1Hr1G060960,HORVU2Hr1G022360
GO:0006163	purine nucleotide metabolic process	3	HORVU4Hr1G052090,HORVU5Hr1G027570,HORVU7Hr1G090950
GO:0006164	purine nucleotide biosynthetic process	22	HORVU1Hr1G042020,HORVU1Hr1G059960,HORVU1Hr1G074460,HORVU2Hr1G064550,HORVU2Hr1G119720,HORVU3Hr1G098870,HORVU3Hr1G098870,HORVU4Hr1G005890,HORVU4Hr1G054060,HORVU4Hr1G075800,HORVU4Hr1G080000,HORVU5Hr1G007190,HORVU5Hr1G048890,HORVU5Hr1G069800,HORVU5Hr1G097020,HORVU5Hr1G100910,HORVU5Hr1G100910,HORVU5Hr1G105970,HORVU5Hr1G116360,HORVU6Hr1G009430,HORVU6Hr1G019540,HORVU6Hr1G068750
GO:0006165	nucleoside diphosphate phosphorylation	6	HORVU1Hr1G055440,HORVU4Hr1G044040,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU7Hr1G090750
GO:0006166	purine ribonucleoside salvage	2	HORVU1Hr1G027570,HORVU6Hr1G058750
GO:0006167	AMP biosynthetic process	4	HORVU4Hr1G005890,HORVU4Hr1G075800,HORVU4Hr1G075800,HORVU6Hr1G058750
GO:0006168	adenine salvage	3	HORVU2Hr1G087090,HORVU6Hr1G056910,HORVU6Hr1G056910
GO:0006177	GMP biosynthetic process	3	HORVU5Hr1G007190,HORVU5Hr1G100910,HORVU6Hr1G009430
GO:0006182	cGMP biosynthetic process	1	HORVU6Hr1G058960
GO:0006183	GTP biosynthetic process	6	HORVU1Hr1G055440,HORVU4Hr1G044040,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU7Hr1G090750
GO:0006188	IMP biosynthetic process	2	HORVU2Hr1G014130,HORVU4Hr1G052810
GO:0006189	'de novo' IMP biosynthetic process	8	HORVU1Hr1G074460,HORVU1Hr1G080070,HORVU3Hr1G027070,HORVU4Hr1G088440,HORVU4Hr1G088440,HORVU5Hr1G069800,HORVU5Hr1G116360,HORVU7Hr1G049510
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	4	HORVU2Hr1G064550,HORVU2Hr1G119720,HORVU3Hr1G108390,HORVU6Hr1G074200
GO:0006208	pyrimidine nucleobase catabolic process	2	HORVU3Hr1G079000,HORVU3Hr1G079000
GO:0006212	uracil catabolic process	6	HORVU3Hr1G079000,HORVU3Hr1G079000,HORVU5Hr1G076080,HORVU5Hr1G076080,HORVU6Hr1G074200,HORVU6Hr1G074200
GO:0006218	uridine catabolic process	2	HORVU7Hr1G059050,HORVU7Hr1G059050
GO:0006221	pyrimidine nucleotide biosynthetic process	12	HORVU1Hr1G090430,HORVU2Hr1G064550,HORVU2Hr1G072140,HORVU3Hr1G049610,HORVU3Hr1G054360,HORVU3Hr1G058990,HORVU3Hr1G058990,HORVU3Hr1G058990,HORVU3Hr1G071270,HORVU3Hr1G108390,HORVU3Hr1G112590,HORVU5Hr1G048890
GO:0006222	UMP biosynthetic process	3	HORVU2Hr1G119720,HORVU6Hr1G069280,HORVU6Hr1G074200
GO:0006223	uracil salvage	2	HORVU1Hr1G072750,HORVU1Hr1G072750
GO:0006226	dUMP biosynthetic process	1	HORVU4Hr1G003120
GO:0006228	UTP biosynthetic process	6	HORVU1Hr1G055440,HORVU4Hr1G044040,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU7Hr1G090750
GO:0006231	dTMP biosynthetic process	1	HORVU2Hr1G114640
GO:0006233	dTDP biosynthetic process	1	HORVU2Hr1G026210
GO:0006241	CTP biosynthetic process	6	HORVU1Hr1G055440,HORVU4Hr1G044040,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU5Hr1G024250,HORVU7Hr1G090750
GO:0006259	DNA metabolic process	27	HORVU0Hr1G003380,HORVU1Hr1G010800,HORVU1Hr1G011840,HORVU1Hr1G011840,HORVU1Hr1G021230,HORVU1Hr1G021230,HORVU1Hr1G030100,HORVU1Hr1G043110,HORVU2Hr1G102860,HORVU2Hr1G116540,HORVU3Hr1G089020,HORVU3Hr1G105820,HORVU3Hr1G106210,HORVU4Hr1G019360,HORVU4Hr1G045500,HORVU4Hr1G056060,HORVU4Hr1G057310,HORVU4Hr1G090210,HORVU5Hr1G093270,HORVU5Hr1G096470,HORVU6Hr1G046290,HORVU6Hr1G067930,HORVU6Hr1G067930,HORVU6Hr1G079730,HORVU7Hr1G071060,HORVU7Hr1G071060,HORVU7Hr1G091450
GO:0006260	DNA replication	93	HORVU0Hr1G014070,HORVU0Hr1G017330,HORVU1Hr1G004910,HORVU1Hr1G027620,HORVU1Hr1G029770,HORVU1Hr1G036500,HORVU1Hr1G036500,HORVU1Hr1G044350,HORVU1Hr1G050450,HORVU1Hr1G053090,HORVU1Hr1G063700,HORVU1Hr1G067140,HORVU1Hr1G070110,HORVU1Hr1G070110,HORVU1Hr1G071560,HORVU1Hr1G072930,HORVU1Hr1G076080,HORVU1Hr1G077860,HORVU1Hr1G079900,HORVU1Hr1G083370,HORVU1Hr1G083370,HORVU1Hr1G084860,HORVU2Hr1G010380,HORVU2Hr1G015930,HORVU2Hr1G016660,HORVU2Hr1G028500,HORVU2Hr1G029330,HORVU2Hr1G069780,HORVU2Hr1G083560,HORVU2Hr1G095220,HORVU2Hr1G100740,HORVU2Hr1G116060,HORVU2Hr1G116060,HORVU3Hr1G021470,HORVU3Hr1G021820,HORVU3Hr1G026230,HORVU3Hr1G026230,HORVU3Hr1G034860,HORVU3Hr1G046970,HORVU3Hr1G047230,HORVU3Hr1G057550,HORVU3Hr1G063320,HORVU3Hr1G069340,HORVU3Hr1G071340,HORVU3Hr1G076880,HORVU3Hr1G077740,HORVU3Hr1G082930,HORVU3Hr1G096250,HORVU4Hr1G015110,HORVU4Hr1G017480,HORVU4Hr1G064670,HORVU4Hr1G067940,HORVU4Hr1G071920,HORVU4Hr1G077630,HORVU4Hr1G082870,HORVU5Hr1G009350,HORVU5Hr1G028260,HORVU5Hr1G037020,HORVU5Hr1G080050,HORVU5Hr1G080050,HORVU5Hr1G083920,HORVU5Hr1G084050,HORVU5Hr1G093260,HORVU5Hr1G093650,HORVU5Hr1G096870,HORVU5Hr1G104200,HORVU5Hr1G104200,HORVU6Hr1G018060,HORVU6Hr1G018330,HORVU6Hr1G033090,HORVU6Hr1G054340,HORVU6Hr1G054340,HORVU6Hr1G068810,HORVU6Hr1G075000,HORVU6Hr1G078830,HORVU6Hr1G081140,HORVU6Hr1G081140,HORVU6Hr1G081140,HORVU6Hr1G087960,HORVU6Hr1G088120,HORVU6Hr1G094080,HORVU7Hr1G022440,HORVU7Hr1G022440,HORVU7Hr1G027430,HORVU7Hr1G041710,HORVU7Hr1G071710,HORVU7Hr1G074870,HORVU7Hr1G091790,HORVU7Hr1G091790,HORVU7Hr1G091790,HORVU7Hr1G091790,HORVU7Hr1G099210,HORVU7Hr1G102300
GO:0006261	DNA-dependent DNA replication	44	HORVU0Hr1G003380,HORVU1Hr1G005980,HORVU1Hr1G020620,HORVU1Hr1G020620,HORVU1Hr1G030100,HORVU1Hr1G034570,HORVU1Hr1G063700,HORVU1Hr1G071560,HORVU1Hr1G072930,HORVU2Hr1G025990,HORVU2Hr1G028500,HORVU2Hr1G029330,HORVU2Hr1G060140,HORVU2Hr1G069780,HORVU2Hr1G087660,HORVU2Hr1G120470,HORVU3Hr1G021820,HORVU3Hr1G026230,HORVU3Hr1G038050,HORVU3Hr1G047230,HORVU3Hr1G057390,HORVU3Hr1G072920,HORVU4Hr1G003120,HORVU4Hr1G005810,HORVU4Hr1G007340,HORVU4Hr1G017480,HORVU4Hr1G064670,HORVU4Hr1G074650,HORVU4Hr1G082870,HORVU5Hr1G041720,HORVU5Hr1G053350,HORVU5Hr1G079500,HORVU5Hr1G104200,HORVU5Hr1G104200,HORVU5Hr1G116720,HORVU6Hr1G018060,HORVU6Hr1G040270,HORVU6Hr1G054340,HORVU6Hr1G054340,HORVU6Hr1G067930,HORVU7Hr1G012570,HORVU7Hr1G078760,HORVU7Hr1G079450,HORVU7Hr1G102300
GO:0006264	mitochondrial DNA replication	1	HORVU2Hr1G116060
GO:0006265	DNA topological change	12	HORVU3Hr1G038050,HORVU3Hr1G038050,HORVU4Hr1G057310,HORVU4Hr1G074180,HORVU5Hr1G053310,HORVU5Hr1G075340,HORVU6Hr1G067930,HORVU6Hr1G067930,HORVU7Hr1G065200,HORVU7Hr1G071060,HORVU7Hr1G071060,HORVU7Hr1G071710
GO:0006266	DNA ligation	3	HORVU1Hr1G044350,HORVU7Hr1G019990,HORVU7Hr1G019990
GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	1	HORVU4Hr1G077630
GO:0006268	DNA unwinding involved in DNA replication	8	HORVU0Hr1G017330,HORVU1Hr1G029770,HORVU1Hr1G063700,HORVU1Hr1G070110,HORVU1Hr1G070110,HORVU3Hr1G047230,HORVU5Hr1G028260,HORVU5Hr1G075340
GO:0006269	DNA replication, synthesis of RNA primer	3	HORVU2Hr1G016660,HORVU2Hr1G069780,HORVU3Hr1G082930
GO:0006270	DNA replication initiation	34	HORVU0Hr1G017330,HORVU1Hr1G029770,HORVU1Hr1G053090,HORVU1Hr1G063700,HORVU1Hr1G067140,HORVU1Hr1G070110,HORVU1Hr1G070110,HORVU1Hr1G071560,HORVU1Hr1G072930,HORVU2Hr1G015930,HORVU2Hr1G048010,HORVU2Hr1G069780,HORVU3Hr1G026230,HORVU3Hr1G046970,HORVU3Hr1G047230,HORVU3Hr1G071340,HORVU3Hr1G082930,HORVU3Hr1G096250,HORVU4Hr1G064670,HORVU4Hr1G074650,HORVU4Hr1G077630,HORVU5Hr1G009350,HORVU5Hr1G028260,HORVU5Hr1G045560,HORVU5Hr1G083920,HORVU5Hr1G084050,HORVU5Hr1G089280,HORVU5Hr1G094610,HORVU6Hr1G018060,HORVU6Hr1G033090,HORVU6Hr1G034110,HORVU6Hr1G054340,HORVU6Hr1G054340,HORVU7Hr1G102300
GO:0006271	DNA strand elongation involved in DNA replication	1	HORVU3Hr1G026230
GO:0006273	lagging strand elongation	2	HORVU1Hr1G044350,HORVU3Hr1G082930
GO:0006275	regulation of DNA replication	43	HORVU0Hr1G003380,HORVU0Hr1G017330,HORVU1Hr1G005980,HORVU1Hr1G053090,HORVU1Hr1G063700,HORVU1Hr1G067140,HORVU1Hr1G070110,HORVU1Hr1G070110,HORVU1Hr1G072370,HORVU2Hr1G011640,HORVU2Hr1G015930,HORVU2Hr1G048010,HORVU2Hr1G069780,HORVU2Hr1G087660,HORVU3Hr1G026230,HORVU3Hr1G046970,HORVU3Hr1G047230,HORVU3Hr1G057390,HORVU3Hr1G071340,HORVU3Hr1G096250,HORVU3Hr1G112700,HORVU4Hr1G017480,HORVU4Hr1G019520,HORVU4Hr1G064670,HORVU4Hr1G074650,HORVU4Hr1G079950,HORVU5Hr1G009350,HORVU5Hr1G053350,HORVU5Hr1G079500,HORVU5Hr1G083920,HORVU5Hr1G089280,HORVU5Hr1G093230,HORVU5Hr1G094610,HORVU6Hr1G011950,HORVU6Hr1G018060,HORVU6Hr1G033090,HORVU6Hr1G034110,HORVU6Hr1G054340,HORVU6Hr1G054340,HORVU6Hr1G079730,HORVU6Hr1G085830,HORVU6Hr1G088120,HORVU7Hr1G102300
GO:0006278	RNA-dependent DNA biosynthetic process	8	HORVU1Hr1G054580,HORVU4Hr1G014480,HORVU4Hr1G017640,HORVU6Hr1G059950,HORVU7Hr1G043370,HORVU7Hr1G059240,HORVU7Hr1G059240,HORVU7Hr1G092360
GO:0006279	premeiotic DNA replication	1	HORVU5Hr1G045560
GO:0006281	DNA repair	144	HORVU0Hr1G002630,HORVU0Hr1G003380,HORVU0Hr1G010660,HORVU0Hr1G039260,HORVU0Hr1G040530,HORVU1Hr1G004910,HORVU1Hr1G005980,HORVU1Hr1G005980,HORVU1Hr1G011840,HORVU1Hr1G011840,HORVU1Hr1G027620,HORVU1Hr1G044350,HORVU1Hr1G048250,HORVU1Hr1G054110,HORVU1Hr1G067140,HORVU1Hr1G072370,HORVU1Hr1G072370,HORVU1Hr1G077590,HORVU1Hr1G079200,HORVU1Hr1G079200,HORVU1Hr1G079200,HORVU1Hr1G079900,HORVU1Hr1G079930,HORVU1Hr1G080060,HORVU1Hr1G089550,HORVU1Hr1G089550,HORVU1Hr1G091490,HORVU1Hr1G095230,HORVU2Hr1G003350,HORVU2Hr1G010380,HORVU2Hr1G023200,HORVU2Hr1G029100,HORVU2Hr1G029100,HORVU2Hr1G045220,HORVU2Hr1G063420,HORVU2Hr1G068970,HORVU2Hr1G071670,HORVU2Hr1G071710,HORVU2Hr1G074910,HORVU2Hr1G074910,HORVU2Hr1G086460,HORVU2Hr1G087660,HORVU2Hr1G088140,HORVU2Hr1G088840,HORVU2Hr1G090950,HORVU2Hr1G090950,HORVU2Hr1G100740,HORVU2Hr1G114140,HORVU2Hr1G116540,HORVU2Hr1G118770,HORVU2Hr1G120470,HORVU3Hr1G003060,HORVU3Hr1G010370,HORVU3Hr1G015610,HORVU3Hr1G017990,HORVU3Hr1G034860,HORVU3Hr1G044640,HORVU3Hr1G066930,HORVU3Hr1G072920,HORVU3Hr1G072920,HORVU3Hr1G072920,HORVU3Hr1G074190,HORVU3Hr1G076270,HORVU3Hr1G078260,HORVU3Hr1G078470,HORVU3Hr1G078490,HORVU3Hr1G087420,HORVU3Hr1G088700,HORVU3Hr1G089020,HORVU3Hr1G105820,HORVU3Hr1G106210,HORVU4Hr1G003120,HORVU4Hr1G003120,HORVU4Hr1G013550,HORVU4Hr1G013550,HORVU4Hr1G013680,HORVU4Hr1G013680,HORVU4Hr1G014110,HORVU4Hr1G015070,HORVU4Hr1G046540,HORVU4Hr1G061490,HORVU4Hr1G067940,HORVU4Hr1G069790,HORVU4Hr1G070650,HORVU4Hr1G074180,HORVU4Hr1G090210,HORVU5Hr1G020580,HORVU5Hr1G021430,HORVU5Hr1G050720,HORVU5Hr1G057500,HORVU5Hr1G060920,HORVU5Hr1G065200,HORVU5Hr1G080240,HORVU5Hr1G081370,HORVU5Hr1G081370,HORVU5Hr1G081750,HORVU5Hr1G083000,HORVU5Hr1G093230,HORVU5Hr1G093270,HORVU5Hr1G103580,HORVU5Hr1G103580,HORVU5Hr1G124070,HORVU6Hr1G014490,HORVU6Hr1G023820,HORVU6Hr1G025290,HORVU6Hr1G037460,HORVU6Hr1G046290,HORVU6Hr1G049950,HORVU6Hr1G058740,HORVU6Hr1G058740,HORVU6Hr1G068820,HORVU6Hr1G079680,HORVU6Hr1G079680,HORVU6Hr1G079680,HORVU6Hr1G079680,HORVU6Hr1G081140,HORVU6Hr1G081140,HORVU6Hr1G094080,HORVU7Hr1G000860,HORVU7Hr1G012570,HORVU7Hr1G012570,HORVU7Hr1G019990,HORVU7Hr1G021800,HORVU7Hr1G022440,HORVU7Hr1G022440,HORVU7Hr1G027580,HORVU7Hr1G039710,HORVU7Hr1G055930,HORVU7Hr1G066300,HORVU7Hr1G077320,HORVU7Hr1G078710,HORVU7Hr1G080580,HORVU7Hr1G091450,HORVU7Hr1G094270,HORVU7Hr1G099210,HORVU7Hr1G099700,HORVU7Hr1G099700,HORVU7Hr1G109560,HORVU7Hr1G109800,HORVU7Hr1G109800,HORVU7Hr1G113200,HORVU7Hr1G113650,HORVU7Hr1G115580,HORVU7Hr1G118750
GO:0006282	regulation of DNA repair	4	HORVU2Hr1G118420,HORVU2Hr1G118420,HORVU4Hr1G046540,HORVU4Hr1G063910
GO:0006284	base-excision repair	18	HORVU0Hr1G040530,HORVU1Hr1G048250,HORVU1Hr1G089550,HORVU1Hr1G089550,HORVU1Hr1G091490,HORVU2Hr1G003350,HORVU2Hr1G023200,HORVU2Hr1G086460,HORVU2Hr1G120470,HORVU3Hr1G078260,HORVU3Hr1G087420,HORVU4Hr1G014110,HORVU4Hr1G070650,HORVU5Hr1G065200,HORVU6Hr1G023820,HORVU6Hr1G078890,HORVU7Hr1G113650,HORVU7Hr1G115580
GO:0006287	base-excision repair, gap-filling	1	HORVU4Hr1G017480
GO:0006289	nucleotide-excision repair	20	HORVU1Hr1G044350,HORVU1Hr1G080060,HORVU2Hr1G003350,HORVU2Hr1G088140,HORVU2Hr1G118770,HORVU4Hr1G069790,HORVU4Hr1G088690,HORVU4Hr1G090210,HORVU4Hr1G090210,HORVU5Hr1G060920,HORVU6Hr1G014490,HORVU6Hr1G029760,HORVU6Hr1G029760,HORVU7Hr1G021800,HORVU7Hr1G042100,HORVU7Hr1G042100,HORVU7Hr1G042100,HORVU7Hr1G043410,HORVU7Hr1G071800,HORVU7Hr1G115580
GO:0006290	pyrimidine dimer repair	2	HORVU1Hr1G030930,HORVU5Hr1G061020
GO:0006294	nucleotide-excision repair, preincision complex assembly	2	HORVU1Hr1G048250,HORVU1Hr1G048250
GO:0006297	nucleotide-excision repair, DNA gap filling	1	HORVU4Hr1G017480
GO:0006298	mismatch repair	11	HORVU1Hr1G030930,HORVU1Hr1G047640,HORVU1Hr1G066830,HORVU2Hr1G031870,HORVU2Hr1G085940,HORVU2Hr1G087660,HORVU2Hr1G124210,HORVU3Hr1G110480,HORVU3Hr1G110480,HORVU5Hr1G061020,HORVU5Hr1G087680
GO:0006301	postreplication repair	11	HORVU2Hr1G045130,HORVU3Hr1G004520,HORVU3Hr1G017570,HORVU3Hr1G061790,HORVU3Hr1G083310,HORVU4Hr1G007560,HORVU4Hr1G007560,HORVU4Hr1G007560,HORVU4Hr1G053670,HORVU5Hr1G054080,HORVU5Hr1G054080
GO:0006302	double-strand break repair	25	HORVU1Hr1G043110,HORVU1Hr1G044350,HORVU1Hr1G077590,HORVU2Hr1G012210,HORVU2Hr1G067040,HORVU2Hr1G116540,HORVU3Hr1G017990,HORVU3Hr1G017990,HORVU3Hr1G095800,HORVU4Hr1G007340,HORVU4Hr1G017480,HORVU4Hr1G044670,HORVU5Hr1G020580,HORVU5Hr1G020580,HORVU5Hr1G053350,HORVU5Hr1G053350,HORVU5Hr1G124070,HORVU5Hr1G124070,HORVU6Hr1G027050,HORVU6Hr1G046290,HORVU6Hr1G046290,HORVU6Hr1G079730,HORVU7Hr1G071060,HORVU7Hr1G071060,HORVU7Hr1G091450
GO:0006303	double-strand break repair via nonhomologous end joining	3	HORVU3Hr1G082930,HORVU5Hr1G124070,HORVU5Hr1G124070
GO:0006306	DNA methylation	65	HORVU0Hr1G000370,HORVU0Hr1G003380,HORVU0Hr1G014070,HORVU0Hr1G017330,HORVU0Hr1G039040,HORVU1Hr1G005980,HORVU1Hr1G021930,HORVU1Hr1G021930,HORVU1Hr1G053090,HORVU1Hr1G063700,HORVU1Hr1G067140,HORVU1Hr1G070110,HORVU1Hr1G070110,HORVU2Hr1G015930,HORVU2Hr1G048010,HORVU2Hr1G062400,HORVU2Hr1G069780,HORVU2Hr1G087660,HORVU2Hr1G115600,HORVU2Hr1G115600,HORVU3Hr1G021470,HORVU3Hr1G026230,HORVU3Hr1G038830,HORVU3Hr1G046970,HORVU3Hr1G047230,HORVU3Hr1G053540,HORVU3Hr1G057390,HORVU3Hr1G057390,HORVU3Hr1G071340,HORVU3Hr1G076880,HORVU3Hr1G096250,HORVU4Hr1G006710,HORVU4Hr1G017480,HORVU4Hr1G019520,HORVU4Hr1G053740,HORVU4Hr1G058250,HORVU4Hr1G064670,HORVU4Hr1G070650,HORVU4Hr1G082870,HORVU4Hr1G088880,HORVU5Hr1G008670,HORVU5Hr1G009350,HORVU5Hr1G012110,HORVU5Hr1G012110,HORVU5Hr1G028260,HORVU5Hr1G053350,HORVU5Hr1G083920,HORVU5Hr1G084030,HORVU5Hr1G093260,HORVU5Hr1G094610,HORVU5Hr1G109220,HORVU6Hr1G018060,HORVU6Hr1G022890,HORVU6Hr1G023820,HORVU6Hr1G033090,HORVU6Hr1G054340,HORVU6Hr1G054340,HORVU6Hr1G078440,HORVU6Hr1G081790,HORVU6Hr1G089250,HORVU7Hr1G026840,HORVU7Hr1G058730,HORVU7Hr1G058730,HORVU7Hr1G102300,HORVU7Hr1G117100
GO:0006308	DNA catabolic process	5	HORVU2Hr1G112590,HORVU2Hr1G112590,HORVU3Hr1G003850,HORVU3Hr1G003860,HORVU3Hr1G017630
GO:0006310	DNA recombination	45	HORVU0Hr1G003380,HORVU1Hr1G004910,HORVU1Hr1G011840,HORVU1Hr1G011840,HORVU1Hr1G021230,HORVU1Hr1G021230,HORVU1Hr1G030100,HORVU1Hr1G043110,HORVU1Hr1G044350,HORVU1Hr1G054110,HORVU1Hr1G067140,HORVU1Hr1G077590,HORVU1Hr1G077590,HORVU1Hr1G079200,HORVU1Hr1G079200,HORVU2Hr1G046680,HORVU2Hr1G100740,HORVU2Hr1G114140,HORVU3Hr1G017990,HORVU3Hr1G034860,HORVU3Hr1G074190,HORVU3Hr1G088700,HORVU3Hr1G089020,HORVU3Hr1G106210,HORVU4Hr1G017480,HORVU4Hr1G019360,HORVU4Hr1G053460,HORVU4Hr1G056060,HORVU4Hr1G067940,HORVU5Hr1G021430,HORVU5Hr1G093230,HORVU5Hr1G093270,HORVU5Hr1G124070,HORVU6Hr1G027050,HORVU6Hr1G068820,HORVU6Hr1G079730,HORVU6Hr1G081140,HORVU6Hr1G081140,HORVU6Hr1G094080,HORVU7Hr1G058730,HORVU7Hr1G058730,HORVU7Hr1G066300,HORVU7Hr1G077320,HORVU7Hr1G099210,HORVU7Hr1G118750
GO:0006312	mitotic recombination	31	HORVU1Hr1G019650,HORVU1Hr1G043110,HORVU2Hr1G012210,HORVU2Hr1G040310,HORVU2Hr1G060140,HORVU2Hr1G067040,HORVU2Hr1G110740,HORVU3Hr1G015610,HORVU3Hr1G063220,HORVU3Hr1G106210,HORVU3Hr1G106210,HORVU3Hr1G110480,HORVU4Hr1G017480,HORVU4Hr1G044670,HORVU5Hr1G020580,HORVU5Hr1G020580,HORVU5Hr1G053350,HORVU5Hr1G094010,HORVU5Hr1G123680,HORVU6Hr1G027050,HORVU6Hr1G046290,HORVU6Hr1G067930,HORVU6Hr1G079730,HORVU6Hr1G081140,HORVU6Hr1G081140,HORVU7Hr1G058730,HORVU7Hr1G058730,HORVU7Hr1G071060,HORVU7Hr1G071060,HORVU7Hr1G075150,HORVU7Hr1G075150
GO:0006325	chromatin organization	19	HORVU1Hr1G000520,HORVU1Hr1G043110,HORVU1Hr1G048620,HORVU1Hr1G091650,HORVU2Hr1G063420,HORVU4Hr1G031480,HORVU4Hr1G053400,HORVU4Hr1G053400,HORVU5Hr1G102220,HORVU6Hr1G058740,HORVU6Hr1G058740,HORVU6Hr1G058740,HORVU6Hr1G070090,HORVU6Hr1G078440,HORVU6Hr1G079730,HORVU7Hr1G058730,HORVU7Hr1G058730,HORVU7Hr1G083130,HORVU7Hr1G083130
GO:0006333	chromatin assembly or disassembly	6	HORVU3Hr1G063450,HORVU3Hr1G073800,HORVU4Hr1G067780,HORVU6Hr1G002240,HORVU6Hr1G031480,HORVU7Hr1G022790
GO:0006334	nucleosome assembly	43	HORVU1Hr1G035130,HORVU1Hr1G068770,HORVU1Hr1G071960,HORVU1Hr1G072190,HORVU1Hr1G080060,HORVU1Hr1G095150,HORVU2Hr1G043860,HORVU2Hr1G078350,HORVU2Hr1G094400,HORVU3Hr1G051190,HORVU4Hr1G000750,HORVU4Hr1G007510,HORVU4Hr1G007510,HORVU4Hr1G008800,HORVU4Hr1G073130,HORVU4Hr1G073130,HORVU5Hr1G009880,HORVU5Hr1G009880,HORVU5Hr1G060800,HORVU5Hr1G106730,HORVU6Hr1G029200,HORVU6Hr1G051930,HORVU7Hr1G012850,HORVU7Hr1G021800,HORVU7Hr1G030120,HORVU7Hr1G030120,HORVU7Hr1G077320,HORVU7Hr1G077320,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100410,HORVU7Hr1G100450,HORVU7Hr1G100450,HORVU7Hr1G100690,HORVU7Hr1G100690,HORVU7Hr1G112470
